content,cleaned_content,reviewId,userName,userImage,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,app_name
"kuda is so sharp in transaction, airtime and others, am so interesting in it, so easy to open and easy to make any type of payment, try it 🥳🥳🥳","kuda is so sharp in transaction, airtime and others, am so interesting in it, so easy to open and easy to make any type of payment, try it",75c68710-a623-448a-aa98-73a36ca2cd64,Ogah Joeboy,https://play-lh.googleusercontent.com/a/ACg8ocI0tpZYcUckoYwsffML9SfIfDZbBctR2xYSNdA2_9D3hE44Lg=mo,5,0,2.00413,25/02/2026 17:48,"Thanks for rating the Kuda App! You can reach us anytime through the in-app chat or by emailing help@kuda.com.
We’re here to help!💜",25/02/2026 17:55,2.00413,kuda
I love it,i love it,3c33ec57-5ca5-4b95-ac72-0f6f2c2683cf,Lawal Yusuf,https://play-lh.googleusercontent.com/a-/ALV-UjXAWe_Q-qCJ3TkQVn2rhcZnZ8uchQ6rx6YJFNUCrE6C4g0Btiza,5,0,2.00413,25/02/2026 17:29,"Thanks for rating the Kuda App! You can reach us anytime through the in-app chat or by emailing help@kuda.com.
We’re here to help!💜",25/02/2026 17:35,2.00413,kuda
nice an smooth network,nice an smooth network,8486e22b-62c0-46b1-88f7-af56be5c0851,Remond Richard,https://play-lh.googleusercontent.com/a-/ALV-UjVIbIyalwaXVCSbG1c8PMyg_lXv9EfBMJ32bJbCRSzzc5BJq7Q,5,0,2.00413,25/02/2026 17:17,"Thanks for rating the Kuda App! You can reach us anytime through the in-app chat or by emailing help@kuda.com.
We’re here to help!💜",25/02/2026 17:35,2.00413,kuda
kuda is the best and I also like their service,kuda is the best and i also like their service,6a331854-98e1-4a61-a47c-14d9c71c4d7a,Fawa Deborah,https://play-lh.googleusercontent.com/a/ACg8ocLkv7xn1gbURlIDNim8xn7JQHOM2rzqpUGZnfVP5XSIqO94oQ=mo,5,0,,25/02/2026 17:03,"Thanks for rating the Kuda App! You can reach us anytime through the in-app chat or by emailing help@kuda.com.
We’re here to help!💜",25/02/2026 17:15,,kuda
Easy and wonderful app to use,easy and wonderful app to use,419e3e36-5882-4102-a6a0-6912f908c58b,Ibrahim,https://play-lh.googleusercontent.com/a/ACg8ocKMstUlRCK2Kd5CEw6qgBwgMFL2IpysqFqcZlAsqcF8Xfgbtw=mo,5,0,2.00412,25/02/2026 16:58,"Thanks for rating the Kuda App! You can reach us anytime through the in-app chat or by emailing help@kuda.com.
We’re here to help!💜",25/02/2026 17:15,2.00412,kuda
Kuda is Awesome,kuda is awesome,0715fe23-742b-4581-8a4e-70480970e172,Nasamu Esi,https://play-lh.googleusercontent.com/a-/ALV-UjVLQ0EtvcqhVmhm8icnrTjBx0hU8gSQZQ7jrW5-8Uc6mbMC2bHy,5,0,2.00412,25/02/2026 16:51,"Thanks for rating the Kuda App! You can reach us anytime through the in-app chat or by emailing help@kuda.com.
We’re here to help!💜",25/02/2026 16:55,2.00412,kuda
superb,superb,63f82a92-2c62-44da-aa25-74dfeab51d15,fashola sakeenat,https://play-lh.googleusercontent.com/a/ACg8ocJb_Vypcl7Rzby0ARSZH1-i-edXS1tFedjcHR9R8Q7GVzcBfA=mo,5,0,2.00413,25/02/2026 16:50,"Thanks for rating the Kuda App! You can reach us anytime through the in-app chat or by emailing help@kuda.com.
We’re here to help!💜",25/02/2026 16:55,2.00413,kuda
This is the worst experience I've ever seen on your app. Keeps loading like 15mins b4 one could eventually log in,this is the worst experience i've ever seen on your app. keeps loading like 15mins b4 one could eventually log in,1d86bc18-da01-46ad-bbd8-1eebb554b122,Fortunate,https://play-lh.googleusercontent.com/a/ACg8ocIBujecmhovmDpIzxu8U3ZNub1cZXwkGcJ6rSQ0Er8TUjXBzQ=mo,1,0,,25/02/2026 16:45,"Thanks for rating the Kuda App! You can reach us anytime through the in-app chat or by emailing help@kuda.com.
We’re here to help!💜",25/02/2026 16:55,,kuda
guys try kuda app u will know that it the best fintech that fit ur lifestyle transactions in a second beneficiary credited within 5 seconds so guys go to ur Google play or app store to download urs now and njoy transactions smoothly wat I really appreciate mosts is their overdraft show m any bank that u can spend beyond ur account balance up to 200k instantly,guys try kuda app u will know that it the best fintech that fit ur lifestyle transactions in a second beneficiary credited within 5 seconds so guys go to ur google play or app store to download urs now and njoy transactions smoothly wat i really appreciate mosts is their overdraft show m any bank that u can spend beyond ur account balance up to 200k instantly,55848239-fa09-43d5-bf98-033070d8a2a7,Exempted Patrick,https://play-lh.googleusercontent.com/a/ACg8ocLoM2ofRPGVngGyhXCJAvh3vikL18xpvffbve1XfbLA5GEVtQ=mo,5,0,,25/02/2026 15:38,"Thanks for rating the Kuda App! You can reach us anytime through the in-app chat or by emailing help@kuda.com.
We’re here to help!💜",25/02/2026 15:55,,kuda
you're the best,you're the best,bad00702-29d6-4373-a035-d8a4116069f2,Quadreal Horllarmidey,https://play-lh.googleusercontent.com/a-/ALV-UjWMotFoc11gs452yhbSIZJCVtJBR6CdpALrqfHh2LZ_9rPftgmS,5,0,2.00413,25/02/2026 15:12,"Thanks for rating the Kuda App! You can reach us anytime through the in-app chat or by emailing help@kuda.com.
We’re here to help!💜",25/02/2026 15:15,2.00413,kuda
you are the best but you guys don't give me overdraft,you are the best but you guys don't give me overdraft,5962bf84-331a-4d90-ac6a-1aaa12347d39,Sheriff Ayobami,https://play-lh.googleusercontent.com/a/ACg8ocL9OlcsNJ8Jd64JjKNYS9-0tx9clo-8N-S3gQvdTJ0rV9017w=mo,5,0,2.00413,25/02/2026 15:00,"Thanks for rating the Kuda App! You can reach us anytime through the in-app chat or by emailing help@kuda.com.
We’re here to help!💜",25/02/2026 15:15,2.00413,kuda
Kuda app is making me happy sincerely,kuda app is making me happy sincerely,fd19259b-a0dc-4bed-8644-b2f561a03230,grace osheho,https://play-lh.googleusercontent.com/a-/ALV-UjUs0sqDtP5-EI5MzJ-FxWBOoi4TwkH7hrm7fiVpFEHivbfMyEc,5,0,2.00413,25/02/2026 14:27,"Thanks for rating the Kuda App! You can reach us anytime through the in-app chat or by emailing help@kuda.com.
We’re here to help!💜",25/02/2026 14:35,2.00413,kuda
I really really enjoy this App,i really really enjoy this app,edd2bb9d-d909-4f28-b6aa-8ee93f8ec980,Ishaku Ibrahim,https://play-lh.googleusercontent.com/a-/ALV-UjVIlxK5o57TODm5Y-Pi7KhT6srf4VQijdp-1vz4tsld9Io0AyT6,5,0,2.00413,25/02/2026 14:15,"Thanks for rating the Kuda App! You can reach us anytime through the in-app chat or by emailing help@kuda.com.
We’re here to help!💜",25/02/2026 14:15,2.00413,kuda
Lovely,lovely,960e4f71-0113-4e13-acb6-75f2340e01f5,Jamiu Oladokun,https://play-lh.googleusercontent.com/a/ACg8ocK1DUFI6vnGwQjTnnp1WHzDjAcai4DcKUmoKxrbRb3Lt7tDMacY=mo,5,0,2.00412,25/02/2026 13:51,"Thanks for rating the Kuda App! You can reach us anytime through the in-app chat or by emailing help@kuda.com.
We’re here to help!💜",25/02/2026 13:55,2.00412,kuda
good 👍 one,good one,71224125-166c-41ca-b368-20713ea57f91,Emmanuel Onyema,https://play-lh.googleusercontent.com/a/ACg8ocI3GwIJaSdrDWxTokxJD1bqqOmWQPY6wJgGasX-qvZm1bdbFA=mo,4,0,2.00412,25/02/2026 13:45,"Thanks for rating the Kuda App! You can reach us anytime through the in-app chat or by emailing help@kuda.com.
We’re here to help!💜",25/02/2026 13:55,2.00412,kuda
"why can't I verify my BVN to upgrade to stage 2, anytime i tried upgrade it say ""sorry, we couldn't confirm your BVN. please check that you entered the correct BVN and try again. wat an outstanding respond after correctly input the right BVN which is 11 in Digit.","why can't i verify my bvn to upgrade to stage 2, anytime i tried upgrade it say ""sorry, we couldn't confirm your bvn. please check that you entered the correct bvn and try again. wat an outstanding respond after correctly input the right bvn which is 11 in digit.",dcfa8875-5f8b-4ba3-8baa-2c69f7664249,Ezeani Nke-nkwu,https://play-lh.googleusercontent.com/a/ACg8ocJwNqGMvieThiY7ombpJ4XevzYHTV0nZy3IdcEwi3aTZ9gFOQ=mo,1,0,2.00413,25/02/2026 13:45,"Thanks for rating the Kuda App! You can reach us anytime through the in-app chat or by emailing help@kuda.com.
We’re here to help!💜",25/02/2026 13:55,2.00413,kuda
really great,really great,5f0ec536-e0f2-49cb-93dc-9c32918b730e,Ugboga Sunday victor,https://play-lh.googleusercontent.com/a/ACg8ocKjHyKdZ45G85XgewWfxOyn0xXCnfMcDyKFUTMrRbaSeB18tA=mo,5,0,2.00413,25/02/2026 13:35,"Thanks for rating the Kuda App! You can reach us anytime through the in-app chat or by emailing help@kuda.com.
We’re here to help!💜",25/02/2026 13:35,2.00413,kuda
perfect,perfect,f8f44182-a3c5-40be-8d8a-9ff023dc2607,Judith Nmesoma,https://play-lh.googleusercontent.com/a-/ALV-UjXYnC_8PUNus5MHxr09aUnttVd21TjSILT0m3uPemocJu4jIlI,5,0,2.00412,25/02/2026 13:23,"Thanks for rating the Kuda App! You can reach us anytime through the in-app chat or by emailing help@kuda.com.
We’re here to help!💜",25/02/2026 13:35,2.00412,kuda
enjoy using kuda microfinance bank,enjoy using kuda microfinance bank,ec8775f7-c97b-41a3-a483-8fb47cd6e075,Vanyevanco Jonathan,https://play-lh.googleusercontent.com/a/ACg8ocJIlHbQCXbziwa9cj0g-7VdpekFuEElyKRrSMGAN3ZEx9j0BA=mo,1,0,2.00412,25/02/2026 12:41,"Thanks for rating the Kuda App! You can reach us anytime through the in-app chat or by emailing help@kuda.com.
We’re here to help!💜",25/02/2026 12:55,2.00412,kuda
very cool,very cool,ee8f1c1d-9145-45ce-9214-896b115b9ee0,Tina Ify,https://play-lh.googleusercontent.com/a/ACg8ocJauJgdhuiBhuDEylNHgbriBp8ZltMlVaRgv4qcGYnbSV0VHw=mo,4,0,2.00412,25/02/2026 12:33,"Thanks for rating the Kuda App! You can reach us anytime through the in-app chat or by emailing help@kuda.com.
We’re here to help!💜",25/02/2026 12:35,2.00412,kuda
because it fast,because it fast,051f0a97-115c-4935-9324-4ed806bab869,Haruna Abubakar,https://play-lh.googleusercontent.com/a/ACg8ocLWZ8S6uqr9-S8Af3YHvmy2k124CUTcjErwAnWaAljKnF7Vxw=mo,5,0,2.00412,25/02/2026 12:16,"Thanks for rating the Kuda App! You can reach us anytime through the in-app chat or by emailing help@kuda.com.
We’re here to help!💜",25/02/2026 12:35,2.00412,kuda
Feel so relaxed with kuda!.,feel so relaxed with kuda.,b33f16a7-7854-4870-b5dd-97ebd409d106,Daniel Livingstone horsfall,https://play-lh.googleusercontent.com/a-/ALV-UjUYt-YuSj7UfD2aoaWP-cEz4u-_kTIR1IlblJ0-L8IOD8XCxGwx,5,0,2.00412,25/02/2026 12:15,"Thanks for rating the Kuda App! You can reach us anytime through the in-app chat or by emailing help@kuda.com.
We’re here to help!💜",25/02/2026 12:35,2.00412,kuda
"Seamless, so far.","seamless, so far.",a3c51c83-880f-4bf8-b2bc-b19103620c33,N.O.B Attorneys,https://play-lh.googleusercontent.com/a/ACg8ocKQEbsr2XKxAMwCBouYWaY4scPTsDQde9B6G-_WxCZ_1QwWqQ=mo,4,0,,25/02/2026 12:12,"Thanks for rating the Kuda App! You can reach us anytime through the in-app chat or by emailing help@kuda.com.
We’re here to help!💜",25/02/2026 12:15,,kuda
this The most recent Bank 🏧🏧 ever,this the most recent bank ever,a683b1e8-a1b2-4b59-8157-2a6d015e1866,Johnson Philip Samuel,https://play-lh.googleusercontent.com/a/ACg8ocIdUFzh__g0uUwYXlWpIaeEOAcV8hh5cFpB-ooNTzbonKcT8A=mo,5,0,2.00412,25/02/2026 11:44,"Thanks for rating the Kuda App! You can reach us anytime through the in-app chat or by emailing help@kuda.com.
We’re here to help!💜",25/02/2026 11:55,2.00412,kuda
good Bank for everyone to be used,good bank for everyone to be used,ff1ce598-78d6-4678-af36-4d2127350258,Musa Ndaman,https://play-lh.googleusercontent.com/a/ACg8ocIM3uRINL98_KeSQ6RNVKpUFGl75OQ-o-eRj_ifAwrUE36llQ=mo,5,0,2.00412,25/02/2026 11:43,"Thanks for rating the Kuda App! You can reach us anytime through the in-app chat or by emailing help@kuda.com.
We’re here to help!💜",25/02/2026 11:55,2.00412,kuda
Customer service is top notch✨ but fix your network issues.,customer service is top notch but fix your network issues.,2dd2adbe-9a0f-4268-bf6a-6f97e7ba3bef,Chinaza Victoria,https://play-lh.googleusercontent.com/a/ACg8ocKyMh5rJH1FT5rJy4Pb9ItlxLY-IgsqLxmrP0HlfNY-hGnR9A=mo,5,0,2.00412,25/02/2026 11:33,"Thanks for rating the Kuda App! You can reach us anytime through the in-app chat or by emailing help@kuda.com.
We’re here to help!💜",25/02/2026 11:35,2.00412,kuda
Amazing,amazing,1527a7cf-6379-458e-a226-5cece94c332d,Chris Adebayo Aliu,https://play-lh.googleusercontent.com/a/ACg8ocJ2xiKnTqX5sRxArwSU3hD3p7xOGCDyy1ymwfbyyyCHWBOsuA=mo,5,0,2.00412,25/02/2026 11:18,"Thanks for rating the Kuda App! You can reach us anytime through the in-app chat or by emailing help@kuda.com.
We’re here to help!💜",25/02/2026 11:29,2.00412,kuda
Great,great,542b3097-5392-41e7-94fd-e45abef5b265,Nnamdi Emmanuel,https://play-lh.googleusercontent.com/a/ACg8ocLbSol1ihYQqqsmucvXMZrrTcstKBhrZ4rZYS0fDeiwuJTpqA=mo,5,0,2.00412,25/02/2026 11:13,"Thanks for rating the Kuda App! You can reach us anytime through the in-app chat or by emailing help@kuda.com.
We’re here to help!💜",25/02/2026 11:15,2.00412,kuda
anytime I recharge data there usually reverse it back and that's not good if you are in need to recharge data there will keep reversing it you guys to stop that,anytime i recharge data there usually reverse it back and that's not good if you are in need to recharge data there will keep reversing it you guys to stop that,87d4e55e-eb97-438d-96fc-fe35ea23d4d4,Chimaobi Akwuobi,https://play-lh.googleusercontent.com/a/ACg8ocKqt_9ygy0E1cW1aGD8o5Rj-U2zFeZsHmMm7uTaZ0e6EqhROA=mo,2,0,2.00412,25/02/2026 10:43,"Thanks for rating the Kuda App! You can reach us anytime through the in-app chat or by emailing help@kuda.com.
We’re here to help!💜",25/02/2026 10:55,2.00412,kuda
kuda is a nice app. and you are making us happy.,kuda is a nice app. and you are making us happy.,48e95d1e-3240-4f2d-a970-dccc7a4ad1b7,Muhd Shahada,https://play-lh.googleusercontent.com/a/ACg8ocKRVSNXr2O5o2GChJ0qRjs6hBPJgd61aL3uA3HT18EPTovIWpE=mo,4,0,2.00412,25/02/2026 10:31,"Thanks for rating the Kuda App! You can reach us anytime through the in-app chat or by emailing help@kuda.com.
We’re here to help!💜",25/02/2026 10:35,2.00412,kuda
"This is honestly the best digital banking app I've ever seen. I lost all access to my account about 6 years ago. But with their assistance, I could get it all back easily..... kuda to the World 🌎","this is honestly the best digital banking app i've ever seen. i lost all access to my account about 6 years ago. but with their assistance, i could get it all back easily..... kuda to the world",2377feb6-5778-4577-aad9-074f824f7619,Fortune “Phorthune” Oshoma,https://play-lh.googleusercontent.com/a-/ALV-UjW4ZRcgLdr3FdlYbyVwOTY6cAvmtkFFvMcJCnjft5Zib-OvlOY,5,0,2.0041,25/02/2026 10:22,"Thanks for rating the Kuda App! You can reach us anytime through the in-app chat or by emailing help@kuda.com.
We’re here to help!💜",25/02/2026 10:35,2.0041,kuda
complicated,complicated,7e9873d6-71ce-4a04-8d64-c8d0446a2a9e,Emuebie Marie,https://play-lh.googleusercontent.com/a/ACg8ocIEw1vGBM03hcUPTXB_oYURKrP0eM0khe2z92yIrlILxlXYwA=mo,3,0,2.0041,25/02/2026 9:33,"Thanks for rating the Kuda App! You can reach us anytime through the in-app chat or by emailing help@kuda.com.
We’re here to help!💜",25/02/2026 9:35,2.0041,kuda
so good and fast,so good and fast,bd74af6d-f79e-4ded-874d-ed6c5f639f4b,Gbadamosi Yakub,https://play-lh.googleusercontent.com/a/ACg8ocJ8KY18y9K9D-UJ8pfyrSPL1QVqsDCb1ALr1X02rheJmY4XPA=mo,5,0,2.00403,25/02/2026 9:13,"Thanks for rating the Kuda App! You can reach us anytime through the in-app chat or by emailing help@kuda.com.
We’re here to help!💜",25/02/2026 9:15,2.00403,kuda
Kuda deserves more than 5 stars. Keep the good work on.,kuda deserves more than 5 stars. keep the good work on.,37a91fd9-7cfe-47c0-9456-518d30b9130b,olalekan adewunmi,https://play-lh.googleusercontent.com/a-/ALV-UjUdR9qbumGgpgV4hI6stxY3KSMjRcPw97jMJyYJT3-X0wNRS64,5,0,2.00412,25/02/2026 8:58,"Thanks for rating the Kuda App! You can reach us anytime through the in-app chat or by emailing help@kuda.com.
We’re here to help!💜",25/02/2026 9:15,2.00412,kuda
"This is the best app I've used so far, so fast! Kuda, you're the best! ❤️🚀","this is the best app i've used so far, so fast kuda, you're the best",f5960f44-595c-4b49-a9f3-620d65e96552,Williams Jayden,https://play-lh.googleusercontent.com/a-/ALV-UjWiDaibThAdv5XhpRnE3ejipJ4puDxrhd6WMf40Ru2UiGxYWjo,5,0,2.00412,25/02/2026 8:04,"Thanks for rating the Kuda App! You can reach us anytime through the in-app chat or by emailing help@kuda.com.
We’re here to help!💜",25/02/2026 8:15,2.00412,kuda
nice app you are making me happy 😊,nice app you are making me happy,b5948e6a-ec53-4b15-8137-961a34fa2a6c,Abdulhakeem lawal,https://play-lh.googleusercontent.com/a/ACg8ocIIXrB06_yXVchf-6x4WC2XLbCQqdp9_6Guhx_aOx6wFFdYjA=mo,5,0,,25/02/2026 7:53,"Thanks for rating the Kuda App! You can reach us anytime through the in-app chat or by emailing help@kuda.com.
We’re here to help!💜",25/02/2026 7:55,,kuda
the best online banking so far save and trust worthy thank you,the best online banking so far save and trust worthy thank you,61daa72c-e1f7-4109-8e2e-e0bf1ff91a65,OLUWAKEMI AROWOLO,https://play-lh.googleusercontent.com/a/ACg8ocLlRFkeQKwLKKFBoKWEwT9Czods7tViskWKraJzFvpvKXhiUg=mo,5,0,2.00412,25/02/2026 7:36,"Thanks for rating the Kuda App! You can reach us anytime through the in-app chat or by emailing help@kuda.com.
We’re here to help!💜",25/02/2026 7:55,2.00412,kuda
please am finding difficult to login my app,please am finding difficult to login my app,0c697cc7-9fb6-4afb-8410-395796558d03,Temmy Destiny,https://play-lh.googleusercontent.com/a-/ALV-UjV0IDBMiyYIUC9papPmslEVc9s8tX7GQH0A-nNifPkVb-CdEKU,5,0,2.00412,25/02/2026 7:25,,,2.00412,kuda
Best in the East,best in the east,8f7eedf4-9ead-470a-9387-282e7575e502,Ifeanyi Lawrencericch,https://play-lh.googleusercontent.com/a/ACg8ocJvFfJqQGb47aA0RnSthzXhZuf128DDl2iUhzvsODCQ_o0hsA=mo,5,0,2.00405,25/02/2026 7:06,"Thanks for rating the Kuda App! You can reach us anytime through the in-app chat or by emailing help@kuda.com.
We’re here to help!💜",25/02/2026 7:15,2.00405,kuda
cool app,cool app,7314042b-8f65-45c3-b95f-6336b4ac5b7a,diamond Gideon,https://play-lh.googleusercontent.com/a-/ALV-UjVUbXfOQH0sox_RfzkFVHO9ijnLbZqMJ9yw38H3jzpKWoy7c0k,3,0,2.00412,25/02/2026 6:48,"Thanks for rating the Kuda App! You can reach us anytime through the in-app chat or by emailing help@kuda.com.
We’re here to help!💜",25/02/2026 6:55,2.00412,kuda
your Virtual Card is not useful anymore,your virtual card is not useful anymore,4a8699ff-895d-44a1-b8d4-ab3af49afe7d,Ahmad Maaji Amshi,https://play-lh.googleusercontent.com/a-/ALV-UjWmufPe9_5K64GyzNC6lh_3Apb9A9S7sz_YeItt3WfT-eQIM9_f,3,0,2.0039,25/02/2026 6:06,"Thanks for rating the Kuda App! You can reach us anytime through the in-app chat or by emailing help@kuda.com.
We’re here to help!💜",25/02/2026 6:15,2.0039,kuda
Cool and safe 🥰🤗✅,cool and safe,ef943fe3-91f1-4387-b673-e61182d987d8,Nickels brown,https://play-lh.googleusercontent.com/a-/ALV-UjX0vGoFyIpjOHCGK0ZTz0M60ujl_vEOIRTlhaiHZAl8zpQ7Rec1,5,0,2.00412,25/02/2026 4:31,"Thanks for rating the Kuda App! You can reach us anytime through the in-app chat or by emailing help@kuda.com.
We’re here to help!💜",25/02/2026 4:35,2.00412,kuda
Good and Fast on my doing my transactions,good and fast on my doing my transactions,60edc243-b1ad-4eec-b864-5308d04fa208,Emmanuel Ejezie,https://play-lh.googleusercontent.com/a/ACg8ocK-g-FS9JuZAnFLUyNy9fh3PrNSjICIVJz2pGpZpbgVs6NT5A=mo,4,0,,25/02/2026 4:06,"Thanks for rating the Kuda App! You can reach us anytime through the in-app chat or by emailing help@kuda.com.
We’re here to help!💜",25/02/2026 4:15,,kuda
