"annotation_id","annotator","appVersion","app_name","at","cleaned_content","content","created_at","id","lead_time","repliedAt","replyContent","reviewCreatedVersion","reviewId","score","sentiment","thumbsUpCount","updated_at","userImage","userName"
1615,"1","2.00413","kuda","25/02/2026 21:38","been unable to login after the beta update. i left the beta program, uninstalled and reinstalled the stable version, and still no luck. the website is working though.","Been unable to login after the beta update. I left the beta program, uninstalled and reinstalled the stable version, and still no luck. The website is working though.","2026-03-08T15:00:58.326997Z",717,11.322,"25/02/2026 21:55","Thanks for rating the Kuda App! You can reach us anytime through the in-app chat or by emailing help@kuda.com.
Weâ€™re here to help!ðŸ’œ","2.00413","7cf06dbe-606e-49e5-bc21-ea1d53660ec1",1,"Negative",3,"2026-03-08T15:00:58.327051Z","https://play-lh.googleusercontent.com/a/ACg8ocLBzZwzo_UDvVV5ZwjLIcojFqCVXBxcFftkvWDtXau6Tl5RHA=mo","Dee O"
1616,"1","","kuda","25/02/2026 21:37","kuda is the best of all time fast in transaction","kuda is the best of all time fast in transaction","2026-03-08T15:01:05.497712Z",718,5.762,"25/02/2026 21:55","Thanks for rating the Kuda App! You can reach us anytime through the in-app chat or by emailing help@kuda.com.
Weâ€™re here to help!ðŸ’œ","","f828c7ed-ac59-4a04-88c6-c3cb6f06fcd6",1,"Positive",0,"2026-03-08T15:01:05.497743Z","https://play-lh.googleusercontent.com/a/ACg8ocLZZQMVOQMwKdmzh6bpjRLOOOkgtGNjU4yT_dmmpsjn72ZSLA=mo","Silent Heartbeat"
1617,"1","","kuda","25/02/2026 20:50","when i want to log in it will just be rolling and not open ,it giving me problems, some time it will said ,they have issue for now i should try again often and often,.","when I want to log in it will just be rolling and not open ,it giving me problems, some time it will said ,they have issue for now I should try again often and often,.","2026-03-08T15:01:21.511637Z",719,14.464,"25/02/2026 20:55","Thanks for rating the Kuda App! You can reach us anytime through the in-app chat or by emailing help@kuda.com.
Weâ€™re here to help!ðŸ’œ","","184ff6f3-f9d8-4a07-a36e-26e237d65678",3,"Negative",0,"2026-03-08T15:01:21.512313Z","https://play-lh.googleusercontent.com/a/ACg8ocJ_p405ySG45_V9KtqTnJXeuGvH4Uf69TujHiUJ6hdFCqQQjQ=mo","Agboluaje Damola"
1618,"1","2.0041","kuda","25/02/2026 20:38","it's a very good bank app but it has glitches sometimes","it's a very good bank app but it has glitches sometimes","2026-03-08T15:01:44.763846Z",720,22.117,"25/02/2026 20:55","Thanks for rating the Kuda App! You can reach us anytime through the in-app chat or by emailing help@kuda.com.
Weâ€™re here to help!ðŸ’œ","2.0041","a6ba0a42-df0c-4802-9854-0a23ae9fa6b8",4,"Positive",0,"2026-03-08T15:01:44.763870Z","https://play-lh.googleusercontent.com/a/ACg8ocL3Aj-h9J2081tL9PKXCOE_DAZ_7_EBTcmK-svFXnmdTzWrMw=mo","Chioma Precious"
1619,"1","2.00412","kuda","25/02/2026 20:24","good app it work well","good app it work well","2026-03-08T15:01:50.704812Z",721,4.443,"25/02/2026 20:35","Thanks for rating the Kuda App! You can reach us anytime through the in-app chat or by emailing help@kuda.com.
Weâ€™re here to help!ðŸ’œ","2.00412","b6614edb-aabd-4b0c-b2d9-15e0b88a2b77",5,"Positive",0,"2026-03-08T15:01:50.704870Z","https://play-lh.googleusercontent.com/a/ACg8ocKS_kUw_DM4f4i_QcKY7iTVt1kfhIbEVd784tgHbIJDBLVNZg=mo","Boluwatife Pelumi"
1620,"1","2.00412","kuda","25/02/2026 20:08","nice app, and so helpful","nice app, and so helpful","2026-03-08T15:01:59.504503Z",722,7.164,"25/02/2026 20:15","Thanks for rating the Kuda App! You can reach us anytime through the in-app chat or by emailing help@kuda.com.
Weâ€™re here to help!ðŸ’œ","2.00412","9feee0b5-1bff-4639-b747-dc88a3e69fd0",5,"Positive",0,"2026-03-08T15:01:59.504528Z","https://play-lh.googleusercontent.com/a/ACg8ocKgftJBhVbfofL8XRbJBLDS9GCxbT19TLXM69BJFufj8TP9wQ=mo","Sarah Ifeoma"
1621,"1","2.00413","kuda","25/02/2026 19:46","excellent online banking, keep it up","excellent online banking, keep it up","2026-03-08T15:02:05.871983Z",723,4.889,"25/02/2026 19:55","Thanks for rating the Kuda App! You can reach us anytime through the in-app chat or by emailing help@kuda.com.
Weâ€™re here to help!ðŸ’œ","2.00413","b5cd3608-9df7-4b1e-826f-805597fa91d1",3,"Positive",0,"2026-03-08T15:02:05.872014Z","https://play-lh.googleusercontent.com/a/ACg8ocKFIuCS3zRNKwrhgMBrog0JaJhxTHKWhOP9iC7c9v7EsOG7X5U=mo","Bamidele Sokunbi"
1622,"1","2.00413","kuda","25/02/2026 19:22","inspirational","inspirational","2026-03-08T15:02:12.090647Z",724,4.739,"25/02/2026 7:55","Thanks for rating the Kuda App! You can reach us anytime through the in-app chat or by emailing help@kuda.com.
Weâ€™re here to help!ðŸ’œ","2.00413","8d202bd3-01c1-4a2f-8461-4807a1c78a1d",5,"Positive",0,"2026-03-08T15:02:12.090678Z","https://play-lh.googleusercontent.com/a/ACg8ocI-b_PasnH7icu_dxUldyCO02viNpLKa9caV1FlSpK4Z3bwsQ=mo","Iam Aboy"
1623,"1","2.00413","kuda","25/02/2026 19:10","it's very reliable","it's very reliable","2026-03-08T15:03:09.256419Z",725,55.828,"25/02/2026 19:15","Thanks for rating the Kuda App! You can reach us anytime through the in-app chat or by emailing help@kuda.com.
Weâ€™re here to help!ðŸ’œ","2.00413","d8108109-b587-424f-962d-7148cdbb9a3b",5,"Positive",0,"2026-03-08T15:03:09.256465Z","https://play-lh.googleusercontent.com/a/ACg8ocIcDVSU4P21pz3GQdYRDAGpp8Va7cnjqaPtbcDmG3dNgp9Gyw=mo","Richie Funds"
1624,"1","2.00412","kuda","25/02/2026 19:04","i love kuda","I love kuda","2026-03-08T15:03:15.290458Z",726,4.471,"25/02/2026 19:15","Thanks for rating the Kuda App! You can reach us anytime through the in-app chat or by emailing help@kuda.com.
Weâ€™re here to help!ðŸ’œ","2.00412","3d4c9926-5c8f-49de-a95e-94791ce873bf",5,"Positive",0,"2026-03-08T15:03:15.290477Z","https://play-lh.googleusercontent.com/a/ACg8ocLnECeXiwf8A36lKatXYnyHFGvC1ANcaHEdZbHmKa2Bh_TeBQ=mo","Wisdom Victor"
1625,"1","2.00412","kuda","25/02/2026 18:48","fast and reliable","fast and reliable ðŸ’ª","2026-03-08T15:03:21.167964Z",727,5.107,"25/02/2026 18:55","Thanks for rating the Kuda App! You can reach us anytime through the in-app chat or by emailing help@kuda.com.
Weâ€™re here to help!ðŸ’œ","2.00412","d3e23758-47a7-4bcd-bdb9-73ef0dab129c",4,"Positive",0,"2026-03-08T15:03:21.168020Z","https://play-lh.googleusercontent.com/a/ACg8ocJwA2QNV4Ses8mmP68dSVMAEDQ1jCd7k-n1CF_UcPLkDGMIvQ=mo","Marshal Odah"
1626,"1","2.00413","kuda","25/02/2026 18:41","am happy with this app","am happy with this App","2026-03-08T15:03:28.146523Z",728,5.665,"25/02/2026 18:55","Thanks for rating the Kuda App! You can reach us anytime through the in-app chat or by emailing help@kuda.com.
Weâ€™re here to help!ðŸ’œ","2.00413","e1d68671-149b-4e34-a5d0-d7ee79fe2430",5,"Positive",0,"2026-03-08T15:03:28.146554Z","https://play-lh.googleusercontent.com/a/ACg8ocJVaYGIpknlNMHEfM8KZ6Zne97UtjKZKlLiGRU0JTzrvC4Txg=mo","Mercy Oke"
1627,"1","2.00413","kuda","25/02/2026 18:17","kuda is my number one trusted banking for everybody and every business owner if no be kuda he no fit be like kuda","kuda is my number one trusted banking for everybody and every business owner if no be kuda he no fit be like kuda ðŸ¤—ðŸ˜˜","2026-03-08T15:03:44.036792Z",729,14.222,"25/02/2026 18:35","Thanks for rating the Kuda App! You can reach us anytime through the in-app chat or by emailing help@kuda.com.
Weâ€™re here to help!ðŸ’œ","2.00413","cb11552b-6d4c-4efa-8ce5-eda77a230a08",5,"Positive",0,"2026-03-08T15:03:44.036844Z","https://play-lh.googleusercontent.com/a-/ALV-UjXQmahCCW7TJn6JQ9LHhp84ApFxpBVkkwBUFZSXp29PtCP0YBhV","Danny Brown"
1628,"1","2.00413","kuda","25/02/2026 17:48","kuda is so sharp in transaction, airtime and others, am so interesting in it, so easy to open and easy to make any type of payment, try it","kuda is so sharp in transaction, airtime and others, am so interesting in it, so easy to open and easy to make any type of payment, try it ðŸ¥³ðŸ¥³ðŸ¥³","2026-03-08T15:03:58.143349Z",730,12.225,"25/02/2026 17:55","Thanks for rating the Kuda App! You can reach us anytime through the in-app chat or by emailing help@kuda.com.
Weâ€™re here to help!ðŸ’œ","2.00413","75c68710-a623-448a-aa98-73a36ca2cd64",5,"Positive",0,"2026-03-08T15:03:58.143380Z","https://play-lh.googleusercontent.com/a/ACg8ocI0tpZYcUckoYwsffML9SfIfDZbBctR2xYSNdA2_9D3hE44Lg=mo","Ogah Joeboy"
1629,"1","2.00413","kuda","25/02/2026 17:29","i love it","I love it","2026-03-08T15:04:04.147097Z",731,4.24,"25/02/2026 17:35","Thanks for rating the Kuda App! You can reach us anytime through the in-app chat or by emailing help@kuda.com.
Weâ€™re here to help!ðŸ’œ","2.00413","3c33ec57-5ca5-4b95-ac72-0f6f2c2683cf",5,"Positive",0,"2026-03-08T15:04:04.147139Z","https://play-lh.googleusercontent.com/a-/ALV-UjXAWe_Q-qCJ3TkQVn2rhcZnZ8uchQ6rx6YJFNUCrE6C4g0Btiza","Lawal Yusuf"
1630,"1","2.00413","kuda","25/02/2026 17:17","nice an smooth network","nice an smooth network","2026-03-08T15:04:11.222712Z",732,5.266,"25/02/2026 17:35","Thanks for rating the Kuda App! You can reach us anytime through the in-app chat or by emailing help@kuda.com.
Weâ€™re here to help!ðŸ’œ","2.00413","8486e22b-62c0-46b1-88f7-af56be5c0851",5,"Positive",0,"2026-03-08T15:04:11.222744Z","https://play-lh.googleusercontent.com/a-/ALV-UjVIbIyalwaXVCSbG1c8PMyg_lXv9EfBMJ32bJbCRSzzc5BJq7Q","Remond Richard"
1631,"1","","kuda","25/02/2026 17:03","kuda is the best and i also like their service","kuda is the best and I also like their service","2026-03-08T15:04:18.627114Z",733,5.967,"25/02/2026 17:15","Thanks for rating the Kuda App! You can reach us anytime through the in-app chat or by emailing help@kuda.com.
Weâ€™re here to help!ðŸ’œ","","6a331854-98e1-4a61-a47c-14d9c71c4d7a",5,"Positive",0,"2026-03-08T15:04:18.627146Z","https://play-lh.googleusercontent.com/a/ACg8ocLkv7xn1gbURlIDNim8xn7JQHOM2rzqpUGZnfVP5XSIqO94oQ=mo","Fawa Deborah"
1632,"1","2.00412","kuda","25/02/2026 16:58","easy and wonderful app to use","Easy and wonderful app to use","2026-03-08T15:04:24.820012Z",734,4.66,"25/02/2026 17:15","Thanks for rating the Kuda App! You can reach us anytime through the in-app chat or by emailing help@kuda.com.
Weâ€™re here to help!ðŸ’œ","2.00412","419e3e36-5882-4102-a6a0-6912f908c58b",5,"Positive",0,"2026-03-08T15:04:24.820029Z","https://play-lh.googleusercontent.com/a/ACg8ocKMstUlRCK2Kd5CEw6qgBwgMFL2IpysqFqcZlAsqcF8Xfgbtw=mo","Ibrahim"
1633,"1","2.00412","kuda","25/02/2026 16:51","kuda is awesome","Kuda is Awesome","2026-03-08T15:04:29.740055Z",735,3.933,"25/02/2026 16:55","Thanks for rating the Kuda App! You can reach us anytime through the in-app chat or by emailing help@kuda.com.
Weâ€™re here to help!ðŸ’œ","2.00412","0715fe23-742b-4581-8a4e-70480970e172",5,"Positive",0,"2026-03-08T15:04:29.740076Z","https://play-lh.googleusercontent.com/a-/ALV-UjVLQ0EtvcqhVmhm8icnrTjBx0hU8gSQZQ7jrW5-8Uc6mbMC2bHy","Nasamu Esi"
1634,"1","2.00413","kuda","25/02/2026 16:50","superb","superb","2026-03-08T15:04:34.191325Z",736,3.27,"25/02/2026 16:55","Thanks for rating the Kuda App! You can reach us anytime through the in-app chat or by emailing help@kuda.com.
Weâ€™re here to help!ðŸ’œ","2.00413","63f82a92-2c62-44da-aa25-74dfeab51d15",5,"Positive",0,"2026-03-08T15:04:34.191347Z","https://play-lh.googleusercontent.com/a/ACg8ocJb_Vypcl7Rzby0ARSZH1-i-edXS1tFedjcHR9R8Q7GVzcBfA=mo","fashola sakeenat"
1635,"1","","kuda","25/02/2026 16:45","this is the worst experience i've ever seen on your app. keeps loading like 15mins b4 one could eventually log in","This is the worst experience I've ever seen on your app. Keeps loading like 15mins b4 one could eventually log in","2026-03-08T15:04:42.761802Z",737,7.14,"25/02/2026 16:55","Thanks for rating the Kuda App! You can reach us anytime through the in-app chat or by emailing help@kuda.com.
Weâ€™re here to help!ðŸ’œ","","1d86bc18-da01-46ad-bbd8-1eebb554b122",1,"Negative",0,"2026-03-08T15:04:42.761841Z","https://play-lh.googleusercontent.com/a/ACg8ocIBujecmhovmDpIzxu8U3ZNub1cZXwkGcJ6rSQ0Er8TUjXBzQ=mo","Fortunate"
1636,"1","","kuda","25/02/2026 15:38","guys try kuda app u will know that it the best fintech that fit ur lifestyle transactions in a second beneficiary credited within 5 seconds so guys go to ur google play or app store to download urs now and njoy transactions smoothly wat i really appreciate mosts is their overdraft show m any bank that u can spend beyond ur account balance up to 200k instantly","guys try kuda app u will know that it the best fintech that fit ur lifestyle transactions in a second beneficiary credited within 5 seconds so guys go to ur Google play or app store to download urs now and njoy transactions smoothly wat I really appreciate mosts is their overdraft show m any bank that u can spend beyond ur account balance up to 200k instantly","2026-03-08T15:05:02.575414Z",738,18.228,"25/02/2026 15:55","Thanks for rating the Kuda App! You can reach us anytime through the in-app chat or by emailing help@kuda.com.
Weâ€™re here to help!ðŸ’œ","","55848239-fa09-43d5-bf98-033070d8a2a7",5,"Positive",0,"2026-03-08T15:05:02.575434Z","https://play-lh.googleusercontent.com/a/ACg8ocLoM2ofRPGVngGyhXCJAvh3vikL18xpvffbve1XfbLA5GEVtQ=mo","Exempted Patrick"
1637,"1","2.00413","kuda","25/02/2026 15:12","you're the best","you're the best","2026-03-08T15:05:08.356439Z",739,4.138,"25/02/2026 15:15","Thanks for rating the Kuda App! You can reach us anytime through the in-app chat or by emailing help@kuda.com.
Weâ€™re here to help!ðŸ’œ","2.00413","bad00702-29d6-4373-a035-d8a4116069f2",5,"Positive",0,"2026-03-08T15:05:08.356461Z","https://play-lh.googleusercontent.com/a-/ALV-UjWMotFoc11gs452yhbSIZJCVtJBR6CdpALrqfHh2LZ_9rPftgmS","Quadreal Horllarmidey"
1638,"1","2.00413","kuda","25/02/2026 15:00","you are the best but you guys don't give me overdraft","you are the best but you guys don't give me overdraft","2026-03-08T15:05:36.394155Z",740,26.751,"25/02/2026 15:15","Thanks for rating the Kuda App! You can reach us anytime through the in-app chat or by emailing help@kuda.com.
Weâ€™re here to help!ðŸ’œ","2.00413","5962bf84-331a-4d90-ac6a-1aaa12347d39",5,"Neutral",0,"2026-03-08T15:05:36.394181Z","https://play-lh.googleusercontent.com/a/ACg8ocL9OlcsNJ8Jd64JjKNYS9-0tx9clo-8N-S3gQvdTJ0rV9017w=mo","Sheriff Ayobami"
1639,"1","2.00413","kuda","25/02/2026 14:27","kuda app is making me happy sincerely","Kuda app is making me happy sincerely","2026-03-08T15:10:01.489121Z",741,262.924,"25/02/2026 14:35","Thanks for rating the Kuda App! You can reach us anytime through the in-app chat or by emailing help@kuda.com.
Weâ€™re here to help!ðŸ’œ","2.00413","fd19259b-a0dc-4bed-8644-b2f561a03230",5,"Positive",0,"2026-03-08T15:10:01.489144Z","https://play-lh.googleusercontent.com/a-/ALV-UjUs0sqDtP5-EI5MzJ-FxWBOoi4TwkH7hrm7fiVpFEHivbfMyEc","grace osheho"
1640,"1","2.00413","kuda","25/02/2026 14:15","i really really enjoy this app","I really really enjoy this App","2026-03-08T15:10:38.447380Z",742,35.578,"25/02/2026 14:15","Thanks for rating the Kuda App! You can reach us anytime through the in-app chat or by emailing help@kuda.com.
Weâ€™re here to help!ðŸ’œ","2.00413","edd2bb9d-d909-4f28-b6aa-8ee93f8ec980",5,"Positive",0,"2026-03-08T15:10:38.447411Z","https://play-lh.googleusercontent.com/a-/ALV-UjVIlxK5o57TODm5Y-Pi7KhT6srf4VQijdp-1vz4tsld9Io0AyT6","Ishaku Ibrahim"
1641,"1","2.00412","kuda","25/02/2026 13:51","lovely","Lovely","2026-03-08T15:11:21.063231Z",743,40.879,"25/02/2026 13:55","Thanks for rating the Kuda App! You can reach us anytime through the in-app chat or by emailing help@kuda.com.
Weâ€™re here to help!ðŸ’œ","2.00412","960e4f71-0113-4e13-acb6-75f2340e01f5",5,"Positive",0,"2026-03-08T15:11:21.063253Z","https://play-lh.googleusercontent.com/a/ACg8ocK1DUFI6vnGwQjTnnp1WHzDjAcai4DcKUmoKxrbRb3Lt7tDMacY=mo","Jamiu Oladokun"
1642,"1","2.00412","kuda","25/02/2026 13:45","good one","good ðŸ‘ one","2026-03-08T15:12:11.302231Z",744,48.727,"25/02/2026 13:55","Thanks for rating the Kuda App! You can reach us anytime through the in-app chat or by emailing help@kuda.com.
Weâ€™re here to help!ðŸ’œ","2.00412","71224125-166c-41ca-b368-20713ea57f91",4,"Positive",0,"2026-03-08T15:12:11.302265Z","https://play-lh.googleusercontent.com/a/ACg8ocI3GwIJaSdrDWxTokxJD1bqqOmWQPY6wJgGasX-qvZm1bdbFA=mo","Emmanuel Onyema"
1643,"1","2.00413","kuda","25/02/2026 13:45","why can't i verify my bvn to upgrade to stage 2, anytime i tried upgrade it say ""sorry, we couldn't confirm your bvn. please check that you entered the correct bvn and try again. wat an outstanding respond after correctly input the right bvn which is 11 in digit.","why can't I verify my BVN to upgrade to stage 2, anytime i tried upgrade it say ""sorry, we couldn't confirm your BVN. please check that you entered the correct BVN and try again. wat an outstanding respond after correctly input the right BVN which is 11 in Digit.","2026-03-08T15:12:21.428798Z",745,8.675,"25/02/2026 13:55","Thanks for rating the Kuda App! You can reach us anytime through the in-app chat or by emailing help@kuda.com.
Weâ€™re here to help!ðŸ’œ","2.00413","dcfa8875-5f8b-4ba3-8baa-2c69f7664249",1,"Negative",0,"2026-03-08T15:12:21.428826Z","https://play-lh.googleusercontent.com/a/ACg8ocJwNqGMvieThiY7ombpJ4XevzYHTV0nZy3IdcEwi3aTZ9gFOQ=mo","Ezeani Nke-nkwu"
1644,"1","2.00413","kuda","25/02/2026 13:35","really great","really great","2026-03-08T15:12:28.365436Z",746,5.556,"25/02/2026 13:35","Thanks for rating the Kuda App! You can reach us anytime through the in-app chat or by emailing help@kuda.com.
Weâ€™re here to help!ðŸ’œ","2.00413","5f0ec536-e0f2-49cb-93dc-9c32918b730e",5,"Positive",0,"2026-03-08T15:12:28.365466Z","https://play-lh.googleusercontent.com/a/ACg8ocKjHyKdZ45G85XgewWfxOyn0xXCnfMcDyKFUTMrRbaSeB18tA=mo","Ugboga Sunday victor"
1645,"1","2.00412","kuda","25/02/2026 13:23","perfect","perfect","2026-03-08T15:12:34.020531Z",747,4.052,"25/02/2026 13:35","Thanks for rating the Kuda App! You can reach us anytime through the in-app chat or by emailing help@kuda.com.
Weâ€™re here to help!ðŸ’œ","2.00412","f8f44182-a3c5-40be-8d8a-9ff023dc2607",5,"Positive",0,"2026-03-08T15:12:34.020549Z","https://play-lh.googleusercontent.com/a-/ALV-UjXYnC_8PUNus5MHxr09aUnttVd21TjSILT0m3uPemocJu4jIlI","Judith Nmesoma"
1646,"1","2.00412","kuda","25/02/2026 12:41","enjoy using kuda microfinance bank","enjoy using kuda microfinance bank","2026-03-08T15:13:19.274444Z",748,43.651,"25/02/2026 12:55","Thanks for rating the Kuda App! You can reach us anytime through the in-app chat or by emailing help@kuda.com.
Weâ€™re here to help!ðŸ’œ","2.00412","ec8775f7-c97b-41a3-a483-8fb47cd6e075",1,"Positive",0,"2026-03-08T15:13:19.274475Z","https://play-lh.googleusercontent.com/a/ACg8ocJIlHbQCXbziwa9cj0g-7VdpekFuEElyKRrSMGAN3ZEx9j0BA=mo","Vanyevanco Jonathan"
1647,"1","2.00412","kuda","25/02/2026 12:33","very cool","very cool","2026-03-08T15:13:38.130023Z",749,17.053,"25/02/2026 12:35","Thanks for rating the Kuda App! You can reach us anytime through the in-app chat or by emailing help@kuda.com.
Weâ€™re here to help!ðŸ’œ","2.00412","ee8f1c1d-9145-45ce-9214-896b115b9ee0",4,"Positive",0,"2026-03-08T15:13:38.130052Z","https://play-lh.googleusercontent.com/a/ACg8ocJauJgdhuiBhuDEylNHgbriBp8ZltMlVaRgv4qcGYnbSV0VHw=mo","Tina Ify"
1648,"1","2.00412","kuda","25/02/2026 12:16","because it fast","because it fast","2026-03-08T15:13:47.024235Z",750,7.213,"25/02/2026 12:35","Thanks for rating the Kuda App! You can reach us anytime through the in-app chat or by emailing help@kuda.com.
Weâ€™re here to help!ðŸ’œ","2.00412","051f0a97-115c-4935-9324-4ed806bab869",5,"Positive",0,"2026-03-08T15:13:47.024272Z","https://play-lh.googleusercontent.com/a/ACg8ocLWZ8S6uqr9-S8Af3YHvmy2k124CUTcjErwAnWaAljKnF7Vxw=mo","Haruna Abubakar"
